BTCUSDT: n=17 winrate=35.29% R=12.0712
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
BTCUSDT,LONG,64289.59,60717.785,76427.01000000001,83927.93556000001,88564.43000000001,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,60717.785,LOSS,-1.0
BTCUSDT,LONG,68352.17,66312.16,80144.04999999999,87431.43183999999,91935.93,2024-05-31 00:00:00+00:00,2024-06-11 00:00:00+00:00,66312.16,LOSS,-1.0
BTCUSDT,LONG,62772.01,60717.785,66010.82,68012.40458,69249.63,2024-07-01 00:00:00+00:00,2024-07-03 00:00:00+00:00,60717.785,LOSS,-1.0
BTCUSDT,LONG,62947.99,60717.785,68485.98999999999,71908.474,74023.98999999999,2024-09-20 00:00:00+00:00,2024-10-01 00:00:00+00:00,60717.785,LOSS,-1.0
BTCUSDT,LONG,62540.0,60717.785,66368.0,68733.704,70196.0,2024-10-12 00:00:00+00:00,2024-10-14 00:00:00+00:00,62540.0,WIN_P1,0.3
BTCUSDT,LONG,67092.76,65260.0,77666.28,84200.71536,88239.8,2024-10-27 00:00:00+00:00,2024-11-11 00:00:00+00:00,88239.8,WIN,11.538357449966208
BTCUSDT,LONG,98363.61,91530.45,106094.77,110872.62688000001,113825.93000000001,2025-01-06 00:00:00+00:00,2025-01-09 00:00:00+00:00,91530.45,LOSS,-1.0
BTCUSDT,LONG,96118.12,94119.14,99883.54,102210.56955999999,103648.95999999999,2025-02-17 00:00:00+00:00,2025-02-18 00:00:00+00:00,94119.14,LOSS,-1.0
BTCUSDT,LONG,86082.5,81134.66,94786.21,100165.10278000002,103489.92000000001,2025-03-24 00:00:00+00:00,2025-04-06 00:00:00+00:00,81134.66,LOSS,-1.0
BTCUSDT,LONG,93442.99,91217.335,100146.23000000001,104288.83232000002,106849.47000000002,2025-04-23 00:00:00+00:00,2025-05-19 00:00:00+00:00,106849.47000000002,WIN,6.023611026866257
BTCUSDT,LONG,105681.14,103219.785,108834.76999999999,110783.71333999999,111988.39999999998,2025-07-02 00:00:00+00:00,2025-07-02 00:00:00+00:00,105681.14,WIN_P1,0.3
BTCUSDT,LONG,117840.3,114723.16,123102.09000000001,126353.87622000002,128363.88000000002,2025-07-31 00:00:00+00:00,2025-08-01 00:00:00+00:00,114723.16,LOSS,-1.0
BTCUSDT,LONG,116674.74,111920.0,121751.58,124889.06711999999,126828.42,2025-08-09 00:00:00+00:00,2025-08-18 00:00:00+00:00,116674.74,WIN_P1,0.3
BTCUSDT,LONG,116029.42,113435.26,120848.65999999999,123826.95031999999,125667.89999999998,2025-09-13 00:00:00+00:00,2025-09-22 00:00:00+00:00,113435.26,LOSS,-1.0
BTCUSDT,SHORT,86243.22,89258.66,79373.51,75128.02922,72503.79999999999,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00,89258.66,LOSS,-1.0
BTCUSDT,SHORT,87369.56,89258.66,81453.71999999999,77797.73087999997,75537.87999999998,2025-12-27 00:00:00+00:00,2025-12-29 00:00:00+00:00,89258.66,LOSS,-1.0
BTCUSDT,SHORT,84650.16,89276.106667,73989.2,67400.72671999999,63328.23999999999,2026-01-30 00:00:00+00:00,2026-02-05 00:00:00+00:00,63328.23999999999,WIN,4.609201431591003


ETHUSDT: n=17 winrate=17.65% R=-2.9428
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ETHUSDT,LONG,2974.21,2817.0,3264.8700000000003,3444.497880000001,3555.5300000000007,2024-05-09 00:00:00+00:00,2024-05-20 00:00:00+00:00,3555.5300000000007,WIN,3.6977291520895648
ETHUSDT,LONG,3483.42,3362.26,3770.89,3948.5464599999996,4058.3599999999997,2024-06-19 00:00:00+00:00,2024-06-24 00:00:00+00:00,3362.26,LOSS,-1.0
ETHUSDT,LONG,3438.16,3358.63,3709.12,3876.57328,3980.08,2024-07-01 00:00:00+00:00,2024-07-03 00:00:00+00:00,3358.63,LOSS,-1.0
ETHUSDT,SHORT,2630.71,2720.71,2416.6600000000003,2284.3771000000006,2202.6100000000006,2024-08-22 00:00:00+00:00,2024-08-23 00:00:00+00:00,2720.71,LOSS,-1.0
ETHUSDT,SHORT,2388.52,2512.88,1961.48,1697.5692800000002,1534.44,2024-09-11 00:00:00+00:00,2024-09-20 00:00:00+00:00,2512.88,LOSS,-1.0
ETHUSDT,SHORT,2524.61,2688.6,2334.27,2216.6398799999997,2143.93,2024-10-24 00:00:00+00:00,2024-10-30 00:00:00+00:00,2688.6,LOSS,-1.0
ETHUSDT,LONG,3635.99,3547.95,3751.0599999999995,3822.173259999999,3866.129999999999,2025-01-06 00:00:00+00:00,2025-01-07 00:00:00+00:00,3547.95,LOSS,-1.0
ETHUSDT,LONG,3308.05,3221.193333,3748.25,4020.2936,4188.45,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,3221.193333,LOSS,-1.0
ETHUSDT,LONG,3318.77,3221.193333,3924.49,4298.82496,4530.209999999999,2025-01-26 00:00:00+00:00,2025-01-27 00:00:00+00:00,3221.193333,LOSS,-1.0
ETHUSDT,SHORT,2738.04,2849.7,2462.61,2292.39426,2187.1800000000003,2025-02-21 00:00:00+00:00,2025-02-23 00:00:00+00:00,2849.7,LOSS,-1.0
ETHUSDT,SHORT,2009.52,2069.9,1912.71,1852.8814200000002,1815.9,2025-03-27 00:00:00+00:00,2025-03-28 00:00:00+00:00,2009.52,WIN_P1,0.3
ETHUSDT,SHORT,1613.27,1689.0,1406.27,1278.344,1199.27,2025-04-20 00:00:00+00:00,2025-04-22 00:00:00+00:00,1689.0,LOSS,-1.0
ETHUSDT,SHORT,2423.17,2569.0,2196.63,2056.62828,1970.0900000000001,2025-06-28 00:00:00+00:00,2025-07-02 00:00:00+00:00,2569.0,LOSS,-1.0
ETHUSDT,LONG,4458.82,4311.04,5355.599999999999,5909.810039999999,6252.379999999999,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,4311.04,LOSS,-1.0
ETHUSDT,SHORT,2977.93,3053.743333,2438.0099999999998,2104.3394399999997,1898.0899999999997,2025-12-21 00:00:00+00:00,2025-12-22 00:00:00+00:00,3053.743333,LOSS,-1.0
ETHUSDT,SHORT,3284.03,3356.05,3029.82,2872.71822,2775.61,2026-01-19 00:00:00+00:00,2026-01-29 00:00:00+00:00,2775.61,WIN,7.059427936684258
ETHUSDT,SHORT,1968.88,2107.67,1714.09,1556.6297799999998,1459.2999999999997,2026-02-21 00:00:00+00:00,2026-02-25 00:00:00+00:00,2107.67,LOSS,-1.0


XRPUSDT: n=20 winrate=35.0% R=5.0087
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
XRPUSDT,SHORT,0.5147,0.526533,0.4632,0.43137299999999995,0.41169999999999995,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,0.526533,LOSS,-1.0
XRPUSDT,SHORT,0.5317,0.5495,0.48399999999999993,0.4545213999999999,0.4362999999999999,2024-05-04 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.5495,LOSS,-1.0
XRPUSDT,SHORT,0.5283,0.5495,0.5054,0.49124779999999996,0.48249999999999993,2024-05-27 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.48249999999999993,WIN,2.160377358490569
XRPUSDT,LONG,0.5911,0.5598,0.6671999999999999,0.7142297999999999,0.7432999999999998,2024-09-25 00:00:00+00:00,2024-10-02 00:00:00+00:00,0.5598,LOSS,-1.0
XRPUSDT,SHORT,0.5284,0.544267,0.5085999999999999,0.4963635999999999,0.4887999999999999,2024-10-30 00:00:00+00:00,2024-11-06 00:00:00+00:00,0.5284,WIN_P2,0.785
XRPUSDT,LONG,2.4024,2.3507,2.5731,2.6785926,2.7438,2025-01-03 00:00:00+00:00,2025-01-05 00:00:00+00:00,2.3507,LOSS,-1.0
XRPUSDT,LONG,2.5764,2.4683,3.09,3.4074047999999997,3.6035999999999997,2025-01-12 00:00:00+00:00,2025-01-13 00:00:00+00:00,2.4683,LOSS,-1.0
XRPUSDT,LONG,3.0223,2.8277,3.8186999999999998,4.3108752,4.6151,2025-01-27 00:00:00+00:00,2025-01-27 00:00:00+00:00,2.8277,LOSS,-1.0
XRPUSDT,LONG,2.574,2.4693,3.1441,3.4964218000000002,3.7142,2025-02-23 00:00:00+00:00,2025-02-24 00:00:00+00:00,2.4693,LOSS,-1.0
XRPUSDT,LONG,2.3809,2.2225,2.956,3.3114118,3.5311,2025-03-22 00:00:00+00:00,2025-03-28 00:00:00+00:00,2.2225,LOSS,-1.0
XRPUSDT,LONG,2.1812,2.0355,2.339,2.4365204,2.4968,2025-04-26 00:00:00+00:00,2025-04-30 00:00:00+00:00,2.1812,WIN_P1,0.3
XRPUSDT,LONG,2.2123,2.1581,2.4778000000000002,2.6418790000000003,2.7433000000000005,2025-05-02 00:00:00+00:00,2025-05-04 00:00:00+00:00,2.1581,LOSS,-1.0
XRPUSDT,LONG,2.3417,2.2827,2.5469,2.6737136,2.7521,2025-05-26 00:00:00+00:00,2025-05-27 00:00:00+00:00,2.2827,LOSS,-1.0
XRPUSDT,LONG,2.1598,2.0794,2.3737000000000004,2.5058902000000005,2.5876000000000006,2025-06-07 00:00:00+00:00,2025-06-21 00:00:00+00:00,2.0794,LOSS,-1.0
XRPUSDT,LONG,2.2336,2.079967,2.5549,2.7534634,2.8762,2025-07-03 00:00:00+00:00,2025-07-11 00:00:00+00:00,2.8762,WIN,4.182695124094428
XRPUSDT,LONG,2.8147,2.6975,3.1204000000000005,3.3093226000000007,3.426100000000001,2025-09-06 00:00:00+00:00,2025-09-22 00:00:00+00:00,2.8147,WIN_P1,0.3
XRPUSDT,LONG,2.7835,2.6975,2.97,3.0852570000000004,3.1565000000000003,2025-09-27 00:00:00+00:00,2025-10-09 00:00:00+00:00,2.7835,WIN_P2,0.785
XRPUSDT,SHORT,2.2276,2.3077,2.0627999999999997,1.9609535999999996,1.8979999999999997,2025-11-25 00:00:00+00:00,2025-12-15 00:00:00+00:00,1.8979999999999997,WIN,4.114856429463158
XRPUSDT,SHORT,1.8654,1.9588,1.4585,1.2070357999999999,1.0515999999999999,2025-12-29 00:00:00+00:00,2026-01-02 00:00:00+00:00,1.9588,LOSS,-1.0
XRPUSDT,SHORT,1.7352,1.8111,1.3898,1.1763427999999998,1.0443999999999998,2026-01-31 00:00:00+00:00,2026-02-26 00:00:00+00:00,1.4027,FLAT,4.380764163372867


BNBUSDT: n=11 winrate=27.27% R=9.5463
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
BNBUSDT,LONG,319.2,296.4,344.8,360.62080000000003,370.40000000000003,2024-02-09 00:00:00+00:00,2024-02-21 00:00:00+00:00,370.40000000000003,WIN,2.24561403508772
BNBUSDT,LONG,592.2,574.4,657.8,698.3408,723.3999999999999,2024-05-12 00:00:00+00:00,2024-05-14 00:00:00+00:00,574.4,LOSS,-1.0
BNBUSDT,LONG,595.7,580.4,658.3000000000001,696.9868000000001,720.9000000000001,2024-05-30 00:00:00+00:00,2024-06-06 00:00:00+00:00,720.9000000000001,WIN,8.18300653594768
BNBUSDT,LONG,548.2,509.9,584.8,607.4188,621.4,2024-08-27 00:00:00+00:00,2024-09-01 00:00:00+00:00,509.9,LOSS,-1.0
BNBUSDT,LONG,573.6,560.15,611.4000000000001,634.7604000000001,649.2000000000002,2024-10-12 00:00:00+00:00,2024-10-14 00:00:00+00:00,560.15,LOSS,-1.0
BNBUSDT,LONG,575.3,551.933333,627.8,660.245,680.3,2024-10-26 00:00:00+00:00,2024-11-03 00:00:00+00:00,551.933333,LOSS,-1.0
BNBUSDT,LONG,714.59,674.72,772.13,807.68972,829.67,2025-01-16 00:00:00+00:00,2025-01-20 00:00:00+00:00,674.72,LOSS,-1.0
BNBUSDT,LONG,645.61,625.44,674.0,691.54502,702.39,2025-06-15 00:00:00+00:00,2025-06-21 00:00:00+00:00,625.44,LOSS,-1.0
BNBUSDT,LONG,653.6,639.16,704.99,736.74902,756.38,2025-07-05 00:00:00+00:00,2025-07-18 00:00:00+00:00,756.38,WIN,7.117728531855927
BNBUSDT,LONG,952.86,880.8,1091.98,1177.9561599999997,1231.1,2025-11-13 00:00:00+00:00,2025-11-19 00:00:00+00:00,880.8,LOSS,-1.0
BNBUSDT,LONG,948.47,875.1,1051.19,1114.67096,1153.9099999999999,2026-01-15 00:00:00+00:00,2026-01-21 00:00:00+00:00,875.1,LOSS,-1.0


SOLUSDT: n=15 winrate=33.33% R=-8.015
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
SOLUSDT,LONG,109.01,106.49,117.05000000000001,122.01872000000002,125.09000000000002,2024-02-11 00:00:00+00:00,2024-02-12 00:00:00+00:00,106.49,LOSS,-1.0
SOLUSDT,LONG,112.24,103.4,125.61999999999999,133.88884,139.0,2024-02-19 00:00:00+00:00,2024-02-20 00:00:00+00:00,103.4,LOSS,-1.0
SOLUSDT,LONG,143.69,132.88,177.29,198.0548,210.89,2024-05-04 00:00:00+00:00,2024-06-14 00:00:00+00:00,143.69,WIN_P1,0.3
SOLUSDT,LONG,151.3,145.2,173.98000000000002,187.99624000000003,196.66000000000003,2024-06-17 00:00:00+00:00,2024-06-17 00:00:00+00:00,145.2,LOSS,-1.0
SOLUSDT,LONG,136.81,127.95,148.93,156.42016,161.05,2024-06-27 00:00:00+00:00,2024-06-27 00:00:00+00:00,136.81,WIN_P1,0.3
SOLUSDT,LONG,143.22,139.835,154.20000000000002,160.98564000000002,165.18000000000004,2024-08-23 00:00:00+00:00,2024-08-28 00:00:00+00:00,143.22,WIN_P2,0.785
SOLUSDT,LONG,145.13,141.16,170.56,186.27574,195.99,2024-10-02 00:00:00+00:00,2024-10-02 00:00:00+00:00,141.16,LOSS,-1.0
SOLUSDT,SHORT,128.48,132.995,87.57999999999998,62.30379999999998,46.67999999999998,2025-03-22 00:00:00+00:00,2025-03-23 00:00:00+00:00,132.995,LOSS,-1.0
SOLUSDT,SHORT,147.54,151.985,134.89999999999998,127.08847999999999,122.25999999999999,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,151.985,LOSS,-1.0
SOLUSDT,SHORT,148.88,152.61,133.73999999999998,124.38347999999996,118.59999999999997,2025-07-08 00:00:00+00:00,2025-07-08 00:00:00+00:00,152.61,LOSS,-1.0
SOLUSDT,LONG,239.48,230.15,289.76,320.83304,340.03999999999996,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,230.15,LOSS,-1.0
SOLUSDT,SHORT,138.44,141.315,95.32,68.67183999999999,52.19999999999999,2025-11-25 00:00:00+00:00,2025-11-26 00:00:00+00:00,141.315,LOSS,-1.0
SOLUSDT,SHORT,125.27,127.806667,106.71999999999998,95.25609999999998,88.16999999999997,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00,127.806667,LOSS,-1.0
SOLUSDT,SHORT,117.82,121.806667,101.74999999999997,91.81873999999996,85.67999999999995,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,117.82,WIN_P1,0.3
SOLUSDT,SHORT,85.17,91.26,76.07000000000001,70.4462,66.97000000000001,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,85.17,WIN_P1,0.3


ADAUSDT: n=23 winrate=17.39% R=-6.9832
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ADAUSDT,LONG,0.5858,0.5687,0.6387999999999999,0.6715539999999999,0.6917999999999999,2024-02-23 00:00:00+00:00,2024-02-23 00:00:00+00:00,0.5687,LOSS,-1.0
ADAUSDT,LONG,0.5858,0.568533,0.6248,0.6489020000000001,0.6638000000000001,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.568533,LOSS,-1.0
ADAUSDT,SHORT,0.4499,0.472,0.3833,0.3421411999999999,0.3166999999999999,2024-06-02 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.472,LOSS,-1.0
ADAUSDT,SHORT,0.4013,0.4128,0.3753,0.35923200000000005,0.34930000000000005,2024-06-18 00:00:00+00:00,2024-06-18 00:00:00+00:00,0.4013,WIN_P2,0.785
ADAUSDT,SHORT,0.3844,0.3997,0.34590000000000004,0.32210700000000003,0.30740000000000006,2024-06-20 00:00:00+00:00,2024-06-29 00:00:00+00:00,0.3997,LOSS,-1.0
ADAUSDT,SHORT,0.3342,0.3457,0.3039,0.2851746,0.2736,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,0.3457,LOSS,-1.0
ADAUSDT,SHORT,0.351,0.365,0.32439999999999997,0.30796119999999993,0.29779999999999995,2024-09-20 00:00:00+00:00,2024-09-23 00:00:00+00:00,0.365,LOSS,-1.0
ADAUSDT,SHORT,0.3532,0.3685,0.2692,0.21728799999999998,0.18519999999999998,2024-10-13 00:00:00+00:00,2024-10-15 00:00:00+00:00,0.3685,LOSS,-1.0
ADAUSDT,SHORT,0.3609,0.3711,0.3502,0.34358740000000004,0.3395,2024-10-22 00:00:00+00:00,2024-10-23 00:00:00+00:00,0.3609,WIN_P2,0.785
ADAUSDT,SHORT,0.3561,0.3729,0.32430000000000003,0.3046476,0.29250000000000004,2024-10-30 00:00:00+00:00,2024-11-06 00:00:00+00:00,0.3561,WIN_P1,0.3
ADAUSDT,LONG,0.8948,0.87505,1.1101999999999999,1.2433172,1.3256,2025-02-02 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.87505,LOSS,-1.0
ADAUSDT,LONG,0.7697,0.7328,0.9503,1.0619108000000002,1.1309,2025-02-24 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.7328,LOSS,-1.0
ADAUSDT,SHORT,0.6091,0.62985,0.5071,0.444064,0.4051,2025-04-16 00:00:00+00:00,2025-04-17 00:00:00+00:00,0.62985,LOSS,-1.0
ADAUSDT,LONG,0.7604,0.71,0.9821,1.1191106,1.2038,2025-05-27 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.71,LOSS,-1.0
ADAUSDT,SHORT,0.6703,0.7072,0.5473,0.471286,0.4243,2025-06-09 00:00:00+00:00,2025-06-09 00:00:00+00:00,0.7072,LOSS,-1.0
ADAUSDT,LONG,0.9169,0.8799,1.0545,1.1395368000000001,1.1921000000000002,2025-09-13 00:00:00+00:00,2025-09-14 00:00:00+00:00,0.8799,LOSS,-1.0
ADAUSDT,LONG,0.8931,0.87505,1.0019,1.0691384,1.1107,2025-09-21 00:00:00+00:00,2025-09-21 00:00:00+00:00,0.87505,LOSS,-1.0
ADAUSDT,LONG,0.8086,0.7873,0.8947999999999999,0.9480715999999999,0.9809999999999999,2025-09-29 00:00:00+00:00,2025-09-30 00:00:00+00:00,0.7873,LOSS,-1.0
ADAUSDT,LONG,0.8152,0.77575,0.9665,1.0600034,1.1178,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,0.77575,LOSS,-1.0
ADAUSDT,SHORT,0.5458,0.55945,0.45809999999999995,0.40390139999999997,0.37039999999999995,2025-11-13 00:00:00+00:00,2025-11-13 00:00:00+00:00,0.55945,LOSS,-1.0
ADAUSDT,SHORT,0.37,0.3822,0.2324,0.14736319999999997,0.0948,2025-12-28 00:00:00+00:00,2025-12-29 00:00:00+00:00,0.3822,LOSS,-1.0
ADAUSDT,SHORT,0.4143,0.4252,0.35900000000000004,0.3248246000000001,0.3037000000000001,2026-01-15 00:00:00+00:00,2026-01-31 00:00:00+00:00,0.3037000000000001,WIN,10.146788990825662
ADAUSDT,SHORT,0.28,0.302,0.2501,0.23162180000000002,0.2202,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,0.302,LOSS,-1.0


DOGEUSDT: n=17 winrate=17.65% R=8.8917
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
DOGEUSDT,LONG,0.08105,0.07728,0.08811,0.09247307999999999,0.09516999999999999,2024-02-14 00:00:00+00:00,2024-02-27 00:00:00+00:00,0.09516999999999999,WIN,3.745358090185679
DOGEUSDT,LONG,0.148,0.139,0.22134,0.26666412000000006,0.29468000000000005,2024-04-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,0.139,LOSS,-1.0
DOGEUSDT,LONG,0.14972,0.14206,0.19962000000000002,0.2304582,0.24952000000000002,2024-05-17 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.14206,LOSS,-1.0
DOGEUSDT,LONG,0.13677,0.13364,0.16255999999999998,0.17849821999999999,0.18834999999999996,2024-06-16 00:00:00+00:00,2024-06-17 00:00:00+00:00,0.13364,LOSS,-1.0
DOGEUSDT,SHORT,0.10289,0.11099,0.07539,0.058394999999999996,0.04789,2024-08-21 00:00:00+00:00,2024-08-23 00:00:00+00:00,0.11099,LOSS,-1.0
DOGEUSDT,SHORT,0.09677,0.10315,0.07764,0.06581766,0.058510000000000006,2024-09-04 00:00:00+00:00,2024-09-09 00:00:00+00:00,0.10315,LOSS,-1.0
DOGEUSDT,SHORT,0.10281,0.10495,0.09785999999999999,0.09480089999999998,0.09290999999999998,2024-09-16 00:00:00+00:00,2024-09-19 00:00:00+00:00,0.10495,LOSS,-1.0
DOGEUSDT,SHORT,0.11138,0.115465,0.08036000000000001,0.06118964000000002,0.04934000000000002,2024-10-13 00:00:00+00:00,2024-10-14 00:00:00+00:00,0.115465,LOSS,-1.0
DOGEUSDT,LONG,0.31186,0.3028,0.4647,0.55915512,0.61754,2024-12-28 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.3028,LOSS,-1.0
DOGEUSDT,SHORT,0.16949,0.174805,0.09229000000000001,0.044580400000000006,0.01509000000000002,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.174805,LOSS,-1.0
DOGEUSDT,SHORT,0.16898,0.174805,0.12317999999999998,0.09487559999999998,0.07737999999999998,2025-04-06 00:00:00+00:00,2025-04-22 00:00:00+00:00,0.174805,LOSS,-1.0
DOGEUSDT,SHORT,0.1949,0.20051,0.14828999999999998,0.11948501999999997,0.10167999999999996,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,0.20051,LOSS,-1.0
DOGEUSDT,SHORT,0.17092,0.174805,0.13407,0.1112967,0.09722,2025-06-20 00:00:00+00:00,2025-07-03 00:00:00+00:00,0.174805,LOSS,-1.0
DOGEUSDT,LONG,0.23735,0.23067,0.26914,0.28878622,0.30093,2025-09-29 00:00:00+00:00,2025-09-29 00:00:00+00:00,0.23067,LOSS,-1.0
DOGEUSDT,SHORT,0.15166,0.15518,0.09846999999999997,0.06559857999999996,0.04527999999999996,2025-12-04 00:00:00+00:00,2026-01-06 00:00:00+00:00,0.15518,LOSS,-1.0
DOGEUSDT,SHORT,0.14828,0.15165,0.13635,0.12897726,0.12442,2026-01-14 00:00:00+00:00,2026-01-19 00:00:00+00:00,0.12442,WIN,7.080118694361991
DOGEUSDT,SHORT,0.11728,0.12,0.10087000000000002,0.09072862000000002,0.08446000000000004,2026-01-30 00:00:00+00:00,2026-02-06 00:00:00+00:00,0.08446000000000004,WIN,12.06617647058822


TRXUSDT: n=14 winrate=42.86% R=9.514
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
TRXUSDT,LONG,0.14049,0.137,0.15622000000000003,0.16594114000000001,0.17195000000000002,2024-03-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.137,LOSS,-1.0
TRXUSDT,LONG,0.1191,0.11572,0.13117,0.13862926,0.14323999999999998,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.11572,LOSS,-1.0
TRXUSDT,LONG,0.11322,0.110545,0.12150999999999999,0.12663322,0.12979999999999997,2024-04-24 00:00:00+00:00,2024-05-25 00:00:00+00:00,0.11322,WIN_P2,0.785
TRXUSDT,LONG,0.11446,0.110545,0.11852000000000001,0.12102908000000002,0.12258000000000002,2024-06-05 00:00:00+00:00,2024-06-26 00:00:00+00:00,0.12258000000000002,WIN,2.074074074074077
TRXUSDT,LONG,0.152,0.1466,0.1573,0.1605754,0.1626,2024-09-13 00:00:00+00:00,2024-10-12 00:00:00+00:00,0.1626,WIN,1.962962962962967
TRXUSDT,LONG,0.1663,0.16185,0.1723,0.17600800000000003,0.17830000000000001,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.16185,LOSS,-1.0
TRXUSDT,LONG,0.2548,0.2497,0.2726,0.2836004,0.2904,2025-01-01 00:00:00+00:00,2025-01-07 00:00:00+00:00,0.2548,WIN_P1,0.3
TRXUSDT,LONG,0.2487,0.2411,0.27249999999999996,0.2872084,0.2963,2025-01-18 00:00:00+00:00,2025-01-18 00:00:00+00:00,0.2411,LOSS,-1.0
TRXUSDT,LONG,0.2399,0.22415,0.29100000000000004,0.3225798000000001,0.34210000000000007,2025-01-29 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.22415,LOSS,-1.0
TRXUSDT,LONG,0.2342,0.228,0.2911,0.3262642,0.348,2025-02-14 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.228,LOSS,-1.0
TRXUSDT,LONG,0.2309,0.22415,0.2551,0.2700556,0.2793,2025-03-20 00:00:00+00:00,2025-04-07 00:00:00+00:00,0.22415,LOSS,-1.0
TRXUSDT,LONG,0.2398,0.2324,0.2512,0.2582452,0.2626,2025-04-19 00:00:00+00:00,2025-05-09 00:00:00+00:00,0.2626,WIN,3.081081081081072
TRXUSDT,LONG,0.2732,0.26725,0.3009,0.3180186,0.3286,2025-06-28 00:00:00+00:00,2025-07-18 00:00:00+00:00,0.3286,WIN,9.310924369747884
TRXUSDT,SHORT,0.2802,0.28835,0.2723,0.2674178,0.26439999999999997,2025-12-17 00:00:00+00:00,2025-12-21 00:00:00+00:00,0.28835,LOSS,-1.0


TONUSDT: n=6 winrate=16.67% R=-0.2203
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
TONUSDT,SHORT,2.977,3.1165,2.3249999999999997,1.9220639999999996,1.6729999999999996,2025-05-24 00:00:00+00:00,2025-05-28 00:00:00+00:00,3.1165,LOSS,-1.0
TONUSDT,SHORT,3.18,3.248,2.474,2.037692,1.7680000000000002,2025-06-08 00:00:00+00:00,2025-06-09 00:00:00+00:00,3.248,LOSS,-1.0
TONUSDT,SHORT,2.856,2.9935,2.359,2.051854,1.862,2025-06-22 00:00:00+00:00,2025-07-06 00:00:00+00:00,2.9935,LOSS,-1.0
TONUSDT,SHORT,1.592,1.657,0.8840000000000001,0.44645599999999996,0.17600000000000016,2025-12-05 00:00:00+00:00,2025-12-07 00:00:00+00:00,1.657,LOSS,-1.0
TONUSDT,SHORT,1.623,1.705,1.483,1.3964800000000002,1.3430000000000002,2025-12-28 00:00:00+00:00,2026-01-01 00:00:00+00:00,1.705,LOSS,-1.0
TONUSDT,SHORT,1.861,1.92,1.72,1.632862,1.579,2026-01-09 00:00:00+00:00,2026-01-19 00:00:00+00:00,1.579,WIN,4.779661016949158


LINKUSDT: n=15 winrate=33.33% R=3.501
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
LINKUSDT,LONG,17.913,17.366,18.553,18.948520000000002,19.193,2024-04-08 00:00:00+00:00,2024-04-08 00:00:00+00:00,17.913,WIN_P1,0.3
LINKUSDT,LONG,17.417,16.862,19.401000000000003,20.627112000000004,21.385000000000005,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,16.862,LOSS,-1.0
LINKUSDT,LONG,15.516,15.165,19.205000000000002,21.484802000000002,22.894000000000005,2024-05-17 00:00:00+00:00,2024-06-07 00:00:00+00:00,15.516,WIN_P1,0.3
